Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Year,Order Month,Cost_Ratio,Cost,Profit,Profit Margin
906,CA-2017-130477,2017-04-08,2017-04-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96,2017,2017-04,0.55,7.128000000000001,5.832,44.999996527778045
907,CA-2018-143259,2018-12-30,2019-01-03,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009.0,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,2018,2018-12,0.7,226.1952,96.94080000000002,29.99999990715984
908,CA-2018-143259,2018-12-30,2019-01-03,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,90.93,2018,2018-12,0.85,77.29050000000001,13.639499999999998,14.999999835037942
909,CA-2018-143259,2018-12-30,2019-01-03,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,2018,2018-12,0.55,29.026800000000005,23.7492,44.999999147339715
910,CA-2018-137596,2018-09-02,2018-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,2018,2018-09,0.85,1019.8299999999999,179.97000000000003,14.999999987497917
911,CA-2018-137596,2018-09-02,2018-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,2018,2018-09,0.85,1639.463,289.317,14.999999992223062
912,CA-2018-137596,2018-09-02,2018-09-07,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2018,2018-09,0.55,193.80900000000003,158.57099999999997,44.99999987229695
913,CA-2016-133627,2016-05-31,2016-06-07,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360.0,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,2016,2016-05,0.7,15.54,6.66,29.999998648648713
914,CA-2018-102519,2018-11-27,2018-11-29,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,2018,2018-11,0.7,32.858,14.082,29.999999360886253
915,CA-2018-102519,2018-11-27,2018-11-29,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,2018,2018-11,0.85,122.17049999999999,21.5595,14.999999895637655
916,US-2015-141215,2015-06-15,2015-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207.0,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2015,2015-06,0.7,69.9426,29.975400000000008,29.99999969975381
917,US-2015-141215,2015-06-15,2015-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,2015,2015-06,0.7,558.5608,239.3832,29.99999996240338
918,US-2015-141215,2015-06-15,2015-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,2015,2015-06,0.55,4.712400000000001,3.855599999999999,44.99999474789977
919,CA-2017-165218,2017-03-05,2017-03-11,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,2017,2017-03,0.55,82.1436,67.2084,44.99999969869838
920,CA-2017-165218,2017-03-05,2017-03-11,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,2017,2017-03,0.55,7.145600000000001,5.8464,44.999996536330315
921,CA-2015-138296,2015-12-05,2015-12-12,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304.0,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2015,2015-12,0.55,13.508000000000001,11.051999999999998,44.99999816775251
922,CA-2016-111164,2016-04-11,2016-04-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,2016,2016-04,0.85,72.369,12.771,14.999999823819596
923,CA-2016-111164,2016-04-11,2016-04-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,2016,2016-04,0.85,18.691499999999998,3.2985000000000007,14.999999317871795
924,CA-2016-111164,2016-04-11,2016-04-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,2016,2016-04,0.55,223.63000000000002,182.97,44.99999988932611
925,CA-2017-149797,2017-09-15,2017-09-20,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2017,2017-09,0.55,462.86240000000004,378.70559999999995,44.999999946528376
926,CA-2015-132962,2015-09-13,2015-09-16,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.552,2015,2015-09,0.55,8.553600000000001,6.998399999999998,44.99999710648166
927,CA-2015-132962,2015-09-13,2015-09-16,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252.0,2015,2015-09,0.85,214.2,37.80000000000001,14.999999940476194
928,CA-2016-115091,2016-10-05,2016-10-09,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153.0,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,46.2,2016,2016-10,0.55,25.410000000000004,20.79,44.99999902597405
929,CA-2016-115091,2016-10-05,2016-10-09,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153.0,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2016,2016-10,0.55,15.862000000000002,12.977999999999998,44.99999843966718
930,CA-2018-144932,2018-04-14,2018-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592,2018,2018-04,0.55,8.0256,6.5664,44.99999691611863
931,CA-2018-144932,2018-04-14,2018-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,2018,2018-04,0.55,49.4208,40.435199999999995,44.99999949919872
932,CA-2018-144932,2018-04-14,2018-04-17,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615.0,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.872,2018,2018-04,0.55,7.629600000000001,6.242399999999999,44.999996756055594
933,CA-2018-114216,2018-09-02,2018-09-06,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,2018,2018-09,0.55,6.7056000000000004,5.4864,44.999996309055426
934,CA-2017-140081,2017-06-20,2017-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056,2017,2017-06,0.55,24.7808,20.275199999999998,44.99999900124292
935,CA-2017-140081,2017-06-20,2017-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.718,2017,2017-06,0.55,16.344900000000003,13.373099999999997,44.99999848576624
936,CA-2017-140081,2017-06-20,2017-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.552,2017,2017-06,0.55,8.553600000000001,6.998399999999998,44.99999710648166
937,CA-2017-140081,2017-06-20,2017-06-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2017,2017-06,0.55,246.23280000000003,201.4632,44.99999989948537
938,US-2018-111745,2018-11-05,2018-11-06,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401.0,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,2018,2018-11,0.85,135.9915,23.998500000000007,14.999999906244144
939,CA-2016-148250,2016-12-13,2016-12-17,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503.0,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2016,2016-12,0.55,7.128000000000001,5.832,44.999996527778045
940,CA-2016-148250,2016-12-13,2016-12-17,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,2016,2016-12,0.55,73.964,60.51599999999999,44.99999966537775
941,CA-2017-105760,2017-06-19,2017-06-20,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2017,2017-06,0.55,9.416000000000002,7.703999999999999,44.99999737149547
942,CA-2017-142958,2017-12-13,2017-12-20,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503.0,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2017,2017-12,0.55,3.3528000000000002,2.7432,44.99999261811144
943,CA-2017-142958,2017-12-13,2017-12-20,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503.0,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,2017,2017-12,0.7,779.9903999999999,334.2816,29.99999997307659
944,CA-2016-120880,2016-05-29,2016-06-03,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,32.4,2016,2016-05,0.55,17.82,14.579999999999998,44.99999861111115
945,CA-2016-120880,2016-05-29,2016-06-03,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,2016,2016-05,0.55,297.31350000000003,243.25650000000002,44.99999991675453
946,CA-2016-120880,2016-05-29,2016-06-03,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,2016,2016-05,0.55,92.268,75.49199999999999,44.99999973175966
947,US-2016-140200,2016-07-26,2016-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204.0,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,2016,2016-07,0.7,275.2155,117.9495,29.99999992369616
948,US-2018-110576,2018-11-28,2018-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,2018,2018-11,0.7,361.5416,154.94640000000004,29.9999999419154
949,US-2018-110576,2018-11-28,2018-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,2018,2018-11,0.7,705.0623999999999,302.16960000000006,29.999999970215406
950,US-2018-110576,2018-11-28,2018-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,2018,2018-11,0.7,1445.724,619.5960000000002,29.999999985474417
951,US-2018-110576,2018-11-28,2018-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552,2018,2018-11,0.55,8.553600000000001,6.998399999999998,44.99999710648166
952,US-2018-110576,2018-11-28,2018-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,2018,2018-11,0.55,13.939200000000001,11.4048,44.999998224431884
953,CA-2018-131156,2018-04-03,2018-04-07,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.472,2018,2018-04,0.7,17.8304,7.6416,29.999998822236222
954,CA-2018-136539,2018-12-28,2019-01-01,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664.0,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2018,2018-12,0.55,14.942400000000001,12.225599999999998,44.99999834363963
955,CA-2018-136539,2018-12-28,2019-01-01,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664.0,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2018,2018-12,0.7,55.19696,23.655840000000005,29.999999619544276
956,CA-2018-119305,2018-11-30,2018-12-04,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8,2018,2018-11,0.55,95.59000000000002,78.21,44.999999741081695
957,CA-2018-102414,2018-05-15,2018-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,2018,2018-05,0.85,25.1532,4.4388000000000005,14.999999493106264
958,CA-2018-102414,2018-05-15,2018-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,2018,2018-05,0.55,2.6136,2.1384,44.99999053030502
959,CA-2018-102414,2018-05-15,2018-05-18,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,2018,2018-05,0.55,8.553600000000001,6.998399999999998,44.99999710648166
960,CA-2016-112571,2016-09-22,2016-09-22,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054.0,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2016,2016-09,0.7,143.22,61.379999999999995,29.999999853372433
961,CA-2018-152142,2018-11-14,2018-11-19,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110.0,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2018,2018-11,0.7,225.09759999999997,96.47040000000001,29.999999906707142
962,CA-2016-160059,2016-11-27,2016-12-01,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2016,2016-11,0.55,3.4320000000000004,2.808,44.99999278846269
963,CA-2017-120859,2017-09-01,2017-09-04,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110.0,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2017,2017-09,0.55,12.034,9.845999999999998,44.99999794332732
964,CA-2015-127488,2015-09-22,2015-09-24,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433.0,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2015,2015-09,0.55,2.5344,2.0735999999999994,44.99999023437711
965,CA-2018-135279,2018-04-09,2018-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2018,2018-04,0.55,5.401000000000001,4.419,44.999995417515734
966,CA-2018-135279,2018-04-09,2018-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,2018,2018-04,0.55,19.7835,16.1865,44.999998748957495
967,CA-2018-135279,2018-04-09,2018-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,12.96,2018,2018-04,0.55,7.128000000000001,5.832,44.999996527778045
968,CA-2018-135279,2018-04-09,2018-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,2018,2018-04,0.55,105.38000000000001,86.21999999999998,44.9999997651357
969,CA-2018-135279,2018-04-09,2018-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,2018,2018-04,0.55,4.752000000000001,3.888,44.99999479166727
970,CA-2018-135279,2018-04-09,2018-04-11,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,2018,2018-04,0.55,275.99550000000005,225.81449999999995,44.99999991032462
